request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
1080,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,1,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,1715,true,8930,60,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1081,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,2,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,10706,true,1201,69,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1082,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,3,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,11977,true,531,48,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1083,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,4,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,12557,true,33,47,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1084,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,5,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,12638,true,370,44,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1085,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,6,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,13053,true,394,228,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1086,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,7,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,13676,true,17,35,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1087,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,8,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,13728,true,64,725,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1088,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,9,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,14518,true,556,32,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1089,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,10,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,15106,true,164,264,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1090,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,11,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,15535,true,233,32,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1091,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,12,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,15801,true,197,407,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1092,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,13,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16406,true,390,32,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1093,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,14,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16829,true,129,427,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1094,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,15,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,17385,true,16,31,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1095,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,17433,true,39,682,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1096,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,17,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,18155,true,519,41,0,0,0,0,0,,0,0,510000000,510000000,0,0,0,ok,,
1097,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,18,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,18716,true,38,894,0,0,0,0,0,,0,0,540000000,540000000,0,0,0,ok,,
1098,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,19,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,19650,true,530,31,0,0,0,0,0,,0,0,570000000,570000000,0,0,0,ok,,
1099,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20211,true,43,100,0,0,0,0,0,,0,0,600000000,600000000,0,0,0,ok,,
1100,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,21,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20355,true,129,479,0,0,0,0,0,,0,0,630000000,630000000,0,0,0,ok,,
1101,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,22,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20964,true,16,30,0,0,0,0,0,,0,0,660000000,660000000,0,0,0,ok,,
1102,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,23,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,21011,true,106,226,0,0,0,0,0,,0,0,690000000,690000000,0,0,0,ok,,
1103,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,24,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,21344,true,2342,45,0,0,0,0,0,,0,0,720000000,720000000,0,0,0,ok,,
1104,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,25,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,23733,true,15,7,0,0,0,0,0,,0,0,750000000,750000000,0,0,0,ok,,
1105,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,0,conan-io__conan.86f29e13.pr_14776.mr84oqlq,978,true,478,78,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1106,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,1,conan-io__conan.86f29e13.pr_14776.mr84oqlq,1534,true,13891,65,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1107,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,2,conan-io__conan.86f29e13.pr_14776.mr84oqlq,15491,true,122,66,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1108,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,3,conan-io__conan.86f29e13.pr_14776.mr84oqlq,15679,true,3890,673,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1109,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,4,conan-io__conan.86f29e13.pr_14776.mr84oqlq,20244,true,17,34,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1110,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,5,conan-io__conan.86f29e13.pr_14776.mr84oqlq,20295,true,76,414,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1111,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,6,conan-io__conan.86f29e13.pr_14776.mr84oqlq,20786,true,305,38,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1112,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,7,conan-io__conan.86f29e13.pr_14776.mr84oqlq,21130,true,79,93,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1113,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,8,conan-io__conan.86f29e13.pr_14776.mr84oqlq,21303,true,41,61,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1114,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,9,conan-io__conan.86f29e13.pr_14776.mr84oqlq,21405,true,838,128,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1115,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,10,conan-io__conan.86f29e13.pr_14776.mr84oqlq,22372,true,15,69,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1116,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,11,conan-io__conan.86f29e13.pr_14776.mr84oqlq,22457,true,79,55,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1117,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,12,conan-io__conan.86f29e13.pr_14776.mr84oqlq,22591,true,696,62,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1118,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,13,conan-io__conan.86f29e13.pr_14776.mr84oqlq,23350,true,590,44,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1119,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,14,conan-io__conan.86f29e13.pr_14776.mr84oqlq,23984,true,970,36,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1120,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,15,conan-io__conan.86f29e13.pr_14776.mr84oqlq,24990,true,15,7,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1121,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,0,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,978,true,539,112,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1122,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,1,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,1629,true,621,56,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1123,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,2,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,2307,true,1421,56,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1124,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,3,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,3785,true,1554,180,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1125,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,4,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,5520,true,17,36,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1126,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,5,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,5574,true,28,605,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1127,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,6,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,6207,true,373,46,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1128,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,7,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,6626,true,15,688,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1129,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,8,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,7329,true,17,33,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1130,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,9,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,7381,true,147,303,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1131,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,10,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,7831,true,1198,40,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1132,,,,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,11,encode__starlette.db5063c2.lm_rewrite__s8usb1wm.nj2l37xs,9069,true,15,13,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1133,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,0,marshmallow-code__apispec.8b421526.2.axgbs3ec,978,true,596,81,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1134,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,1,marshmallow-code__apispec.8b421526.2.axgbs3ec,1655,true,317,52,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1135,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,2,marshmallow-code__apispec.8b421526.2.axgbs3ec,2026,true,117,60,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1136,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,3,marshmallow-code__apispec.8b421526.2.axgbs3ec,2203,true,107,59,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1137,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,4,marshmallow-code__apispec.8b421526.2.axgbs3ec,2370,true,3335,632,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1138,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,5,marshmallow-code__apispec.8b421526.2.axgbs3ec,6337,true,16,31,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1139,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,6,marshmallow-code__apispec.8b421526.2.axgbs3ec,6385,true,220,249,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1140,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,7,marshmallow-code__apispec.8b421526.2.axgbs3ec,6855,true,210,189,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1141,,,,marshmallow-code__apispec.8b421526.2.axgbs3ec,8,marshmallow-code__apispec.8b421526.2.axgbs3ec,7254,true,213,36,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1142,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,0,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,978,true,659,92,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1143,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,1,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,1729,true,10,50,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1144,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,2,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,1790,true,2242,60,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1145,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,3,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,4093,true,417,153,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1146,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,4,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,4663,true,692,66,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1147,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,5,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,5422,true,137,176,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1148,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,6,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,5736,true,17,36,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1149,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,7,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,5790,true,14,1042,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1150,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,8,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,6846,true,808,51,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1151,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,9,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,7706,true,14,540,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1152,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,10,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,8261,true,17,32,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1153,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,11,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,8311,true,138,1218,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1154,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,12,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,9668,true,831,40,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1155,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,13,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,10541,true,14,24,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1156,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,14,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,10580,true,138,321,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1157,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,15,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,11039,true,1159,41,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1158,,,,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,16,pydicom__pydicom.7d361b3d.func_pm_remove_loop__j8tuhsvb.tf2siqd8,12241,true,15,7,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1159,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,0,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,978,true,395,79,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1160,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,1,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,1453,true,57,47,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1161,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,2,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,1558,true,4682,47,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1162,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,3,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,6288,true,4259,38,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1163,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,4,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,10586,true,69,58,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1164,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,5,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,10713,true,719,57,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1165,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,6,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,11490,true,927,180,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1166,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,7,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,12597,true,16,29,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1167,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,8,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,12643,true,319,38,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1168,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,9,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,13000,true,42,630,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1169,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,10,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,13673,true,1162,41,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1170,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,11,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,14877,true,106,57,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1171,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,12,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,15040,true,996,366,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1172,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,13,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,16403,true,71,294,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1173,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,14,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,16769,true,363,210,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1174,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,15,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,17343,true,639,99,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1175,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,16,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,18082,true,533,31,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1176,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,17,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,18646,true,133,61,0,0,0,0,0,,0,0,510000000,510000000,0,0,0,ok,,
1177,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,18,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,18841,true,133,199,0,0,0,0,0,,0,0,540000000,540000000,0,0,0,ok,,
1178,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,19,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,19174,true,28,35,0,0,0,0,0,,0,0,570000000,570000000,0,0,0,ok,,
1179,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,20,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,19237,true,163,513,0,0,0,0,0,,0,0,600000000,600000000,0,0,0,ok,,
1180,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,21,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,19913,true,479,50,0,0,0,0,0,,0,0,630000000,630000000,0,0,0,ok,,
1181,,,,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,22,pandas-dev__pandas.95280573.pr_47550.rr7ob92o,20443,true,37,37,0,0,0,0,0,,0,0,660000000,660000000,0,0,0,ok,,
1182,,,,python-hyper__h11.bed0dd4a.11.1qmedxhk,0,python-hyper__h11.bed0dd4a.11.1qmedxhk,978,true,597,78,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1183,,,,python-hyper__h11.bed0dd4a.11.1qmedxhk,1,python-hyper__h11.bed0dd4a.11.1qmedxhk,1654,true,1563,280,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1184,,,,python-hyper__h11.bed0dd4a.11.1qmedxhk,2,python-hyper__h11.bed0dd4a.11.1qmedxhk,3497,true,16,30,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1185,,,,python-hyper__h11.bed0dd4a.11.1qmedxhk,3,python-hyper__h11.bed0dd4a.11.1qmedxhk,3544,true,27,263,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1186,,,,python-hyper__h11.bed0dd4a.11.1qmedxhk,4,python-hyper__h11.bed0dd4a.11.1qmedxhk,3835,true,197,138,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1187,,,,python-hyper__h11.bed0dd4a.11.1qmedxhk,5,python-hyper__h11.bed0dd4a.11.1qmedxhk,4170,true,27,41,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1188,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,0,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,978,true,955,104,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1189,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,1,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,2037,true,143,72,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1190,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,2,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,2253,true,2558,57,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1191,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,3,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,4869,true,1237,56,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1192,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,4,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,6162,true,2220,53,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1193,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,5,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,8435,true,648,265,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1194,,,,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,6,john-kurkowski__tldextract.3d1bf184.combine_file__effh85g1.f8g4jbb5,9349,true,17,36,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
