request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
1008,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,7,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,9105,true,2189,49,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1009,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,8,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,11343,true,3571,137,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1010,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,9,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,15051,true,23,51,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1011,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,10,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,15125,true,71,61,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1012,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,11,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,15257,true,20,160,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1013,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,12,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,15437,true,35,546,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1014,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,13,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,16018,true,437,558,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1015,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,14,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,17013,true,609,76,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1016,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,15,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,17698,true,1011,45,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1017,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,16,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,18754,true,1001,45,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1018,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,17,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,19800,true,501,296,0,0,0,0,0,,0,0,510000000,510000000,0,0,0,ok,,
1019,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,18,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,20597,true,390,165,0,0,0,0,0,,0,0,540000000,540000000,0,0,0,ok,,
1020,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,19,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,21152,true,292,65,0,0,0,0,0,,0,0,570000000,570000000,0,0,0,ok,,
1021,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,20,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,21509,true,20,96,0,0,0,0,0,,0,0,600000000,600000000,0,0,0,ok,,
1022,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,21,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,21625,true,35,58,0,0,0,0,0,,0,0,630000000,630000000,0,0,0,ok,,
1023,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,22,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,21718,true,335,401,0,0,0,0,0,,0,0,660000000,660000000,0,0,0,ok,,
1024,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,23,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,22454,true,23,24,0,0,0,0,0,,0,0,690000000,690000000,0,0,0,ok,,
1025,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,24,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,22501,true,348,271,0,0,0,0,0,,0,0,720000000,720000000,0,0,0,ok,,
1026,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,25,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,23120,true,350,24,0,0,0,0,0,,0,0,750000000,750000000,0,0,0,ok,,
1027,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,26,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,23494,true,200,227,0,0,0,0,0,,0,0,780000000,780000000,0,0,0,ok,,
1028,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,27,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,23921,true,1810,41,0,0,0,0,0,,0,0,810000000,810000000,0,0,0,ok,,
1029,,,,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,28,pyupio__safety.7654596b.combine_file__m92kensw.91axqqsx,25772,true,20,7,0,0,0,0,0,,0,0,840000000,840000000,0,0,0,ok,,
1030,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,0,swe_smith_system_prompt,978,true,884,99,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1031,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,1,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,1961,true,12,50,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1032,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,2,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,2023,true,5675,51,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1033,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,3,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,7749,true,18,54,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1034,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,4,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,7821,true,462,67,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1035,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,5,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,8350,true,392,59,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1036,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,6,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,8801,true,89,42,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1037,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,7,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,8932,true,527,905,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1038,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,8,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,10364,true,23,49,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1039,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,9,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,10436,true,303,1074,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1040,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,10,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,11813,true,1144,52,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1041,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,11,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,13009,true,265,718,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1042,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,12,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,13992,true,1030,38,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1043,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,13,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,15060,true,331,1550,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1044,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,14,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,16941,true,1401,42,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1045,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,15,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,18384,true,331,1471,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1046,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,16,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,20186,true,1753,40,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1047,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,17,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,21979,true,375,1363,0,0,0,0,0,,0,0,510000000,510000000,0,0,0,ok,,
1048,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,18,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,23717,true,1438,38,0,0,0,0,0,,0,0,540000000,540000000,0,0,0,ok,,
1049,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,19,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,25193,true,419,415,0,0,0,0,0,,0,0,570000000,570000000,0,0,0,ok,,
1050,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,20,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,26027,true,4684,36,0,0,0,0,0,,0,0,600000000,600000000,0,0,0,ok,,
1051,,,,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,21,getnikola__nikola.0f4c230e.lm_rewrite__agmf7x4k.459osl2e,30747,true,20,7,0,0,0,0,0,,0,0,630000000,630000000,0,0,0,ok,,
1052,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,0,swe_smith_system_prompt,978,true,805,121,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1053,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,1,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,1904,true,290,69,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1054,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,2,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,2263,true,3244,222,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1055,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,3,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,5729,true,23,36,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1056,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,4,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,5788,true,721,279,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1057,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,5,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,6788,true,26,36,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1058,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,6,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,6850,true,2691,296,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1059,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,7,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,9837,true,25,34,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1060,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,8,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,9896,true,5178,133,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1061,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,9,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,15207,true,561,43,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1062,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,10,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,15811,true,1006,142,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1063,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,11,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,16959,true,1188,1680,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1064,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,12,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,19827,true,1408,209,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1065,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,13,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,21444,true,5178,136,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1066,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,14,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,26758,true,244,1794,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1067,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,15,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,28796,true,1591,188,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1068,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,16,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,30575,true,5768,85,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1069,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,17,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,36428,true,405,2012,0,0,0,0,0,,0,0,510000000,510000000,0,0,0,ok,,
1070,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,18,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,38845,true,1712,144,0,0,0,0,0,,0,0,540000000,540000000,0,0,0,ok,,
1071,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,19,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,40701,true,5797,139,0,0,0,0,0,,0,0,570000000,570000000,0,0,0,ok,,
1072,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,20,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,46637,true,405,344,0,0,0,0,0,,0,0,600000000,600000000,0,0,0,ok,,
1073,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,21,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,47386,true,384,114,0,0,0,0,0,,0,0,630000000,630000000,0,0,0,ok,,
1074,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,22,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,47884,true,5999,65,0,0,0,0,0,,0,0,660000000,660000000,0,0,0,ok,,
1075,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,23,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,53948,true,724,48,0,0,0,0,0,,0,0,690000000,690000000,0,0,0,ok,,
1076,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,24,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,54720,true,3028,415,0,0,0,0,0,,0,0,720000000,720000000,0,0,0,ok,,
1077,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,25,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,58163,true,3893,54,0,0,0,0,0,,0,0,750000000,750000000,0,0,0,ok,,
1078,,,,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,26,cknd__stackprinter.219fcc52.lm_rewrite__4yfvlq78.rdgzt1d6,62110,true,20,7,0,0,0,0,0,,0,0,780000000,780000000,0,0,0,ok,,
1079,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,0,swe_smith_system_prompt,978,true,830,114,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1080,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,1,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,1922,true,11907,60,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1081,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,2,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,13889,true,1602,69,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1082,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,3,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,15560,true,709,48,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1083,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,4,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16317,true,44,47,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1084,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,5,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16408,true,493,44,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1085,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,6,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16945,true,526,228,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1086,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,7,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,17699,true,23,35,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1087,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,8,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,17757,true,85,725,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1088,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,9,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,18567,true,741,32,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1089,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,10,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,19340,true,219,264,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1090,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,11,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,19823,true,311,32,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1091,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,12,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20166,true,263,407,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1092,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,13,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20836,true,520,32,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1093,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,14,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,21388,true,173,427,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1094,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,15,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,21988,true,22,31,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
1095,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,16,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,22041,true,53,682,0,0,0,0,0,,0,0,480000000,480000000,0,0,0,ok,,
1096,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,17,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,22776,true,693,41,0,0,0,0,0,,0,0,510000000,510000000,0,0,0,ok,,
1097,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,18,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,23510,true,51,894,0,0,0,0,0,,0,0,540000000,540000000,0,0,0,ok,,
1098,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,19,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,24455,true,707,31,0,0,0,0,0,,0,0,570000000,570000000,0,0,0,ok,,
1099,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,20,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,25193,true,58,100,0,0,0,0,0,,0,0,600000000,600000000,0,0,0,ok,,
1100,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,21,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,25351,true,173,479,0,0,0,0,0,,0,0,630000000,630000000,0,0,0,ok,,
1101,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,22,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,26003,true,21,30,0,0,0,0,0,,0,0,660000000,660000000,0,0,0,ok,,
1102,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,23,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,26054,true,142,226,0,0,0,0,0,,0,0,690000000,690000000,0,0,0,ok,,
1103,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,24,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,26422,true,3123,45,0,0,0,0,0,,0,0,720000000,720000000,0,0,0,ok,,
1104,,,,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,25,joke2k__faker.8b401a7d.lm_rewrite__8bb0pic6.shrt124m,29590,true,20,7,0,0,0,0,0,,0,0,750000000,750000000,0,0,0,ok,,
1105,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,0,swe_smith_system_prompt,978,true,638,78,0,0,0,0,0,,0,0,0,0,0,0,0,ok,,
1106,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,1,conan-io__conan.86f29e13.pr_14776.mr84oqlq,1694,true,18522,65,0,0,0,0,0,,0,0,30000000,30000000,0,0,0,ok,,
1107,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,2,conan-io__conan.86f29e13.pr_14776.mr84oqlq,20281,true,162,66,0,0,0,0,0,,0,0,60000000,60000000,0,0,0,ok,,
1108,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,3,conan-io__conan.86f29e13.pr_14776.mr84oqlq,20509,true,5187,673,0,0,0,0,0,,0,0,90000000,90000000,0,0,0,ok,,
1109,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,4,conan-io__conan.86f29e13.pr_14776.mr84oqlq,26369,true,23,34,0,0,0,0,0,,0,0,120000000,120000000,0,0,0,ok,,
1110,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,5,conan-io__conan.86f29e13.pr_14776.mr84oqlq,26426,true,102,414,0,0,0,0,0,,0,0,150000000,150000000,0,0,0,ok,,
1111,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,6,conan-io__conan.86f29e13.pr_14776.mr84oqlq,26942,true,406,38,0,0,0,0,0,,0,0,180000000,180000000,0,0,0,ok,,
1112,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,7,conan-io__conan.86f29e13.pr_14776.mr84oqlq,27386,true,105,93,0,0,0,0,0,,0,0,210000000,210000000,0,0,0,ok,,
1113,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,8,conan-io__conan.86f29e13.pr_14776.mr84oqlq,27584,true,55,61,0,0,0,0,0,,0,0,240000000,240000000,0,0,0,ok,,
1114,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,9,conan-io__conan.86f29e13.pr_14776.mr84oqlq,27700,true,1118,128,0,0,0,0,0,,0,0,270000000,270000000,0,0,0,ok,,
1115,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,10,conan-io__conan.86f29e13.pr_14776.mr84oqlq,28946,true,20,69,0,0,0,0,0,,0,0,300000000,300000000,0,0,0,ok,,
1116,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,11,conan-io__conan.86f29e13.pr_14776.mr84oqlq,29035,true,105,55,0,0,0,0,0,,0,0,330000000,330000000,0,0,0,ok,,
1117,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,12,conan-io__conan.86f29e13.pr_14776.mr84oqlq,29195,true,928,62,0,0,0,0,0,,0,0,360000000,360000000,0,0,0,ok,,
1118,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,13,conan-io__conan.86f29e13.pr_14776.mr84oqlq,30185,true,787,44,0,0,0,0,0,,0,0,390000000,390000000,0,0,0,ok,,
1119,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,14,conan-io__conan.86f29e13.pr_14776.mr84oqlq,31016,true,1293,36,0,0,0,0,0,,0,0,420000000,420000000,0,0,0,ok,,
1120,,,,conan-io__conan.86f29e13.pr_14776.mr84oqlq,15,conan-io__conan.86f29e13.pr_14776.mr84oqlq,32345,true,20,7,0,0,0,0,0,,0,0,450000000,450000000,0,0,0,ok,,
