request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
587,,,,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,23,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,66572,True,560,1217,0,0,0,0,0.0,,0,0,2300000,2300000,0,0,0,ok,,
588,,,,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,24,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,68349,True,1099,31,0,0,0,0,0.0,,0,0,2400000,2400000,0,0,0,ok,,
589,,,,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,25,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,69479,True,611,352,0,0,0,0,0.0,,0,0,2500000,2500000,0,0,0,ok,,
590,,,,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,26,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,70442,True,1486,34,0,0,0,0,0.0,,0,0,2600000,2600000,0,0,0,ok,,
591,,,,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,27,pydantic__pydantic.acb0f10f.func_pm_remove_assign__077gtphd.dcw69p46,71962,True,11,8,0,0,0,0,0.0,,0,0,2700000,2700000,0,0,0,ok,,
592,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,0,swe_smith_system_prompt,924,True,587,98,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
593,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,1,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,1609,True,480,65,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
594,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,2,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,2154,True,3099,57,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
595,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,3,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,5310,True,316,295,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
596,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,4,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,5921,True,22,39,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
597,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,5,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,5982,True,104,476,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
598,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,6,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,6562,True,526,161,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
599,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,7,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,7249,True,229,58,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
600,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,8,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,7536,True,104,1476,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
601,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,9,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,9116,True,1273,42,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
602,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,10,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,10431,True,104,1770,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
603,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,11,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,12305,True,1820,51,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
604,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,12,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,14176,True,110,47,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
605,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,13,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,14333,True,32,2233,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
606,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,14,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,16598,True,2122,39,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
607,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,15,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,18759,True,110,44,0,0,0,0,0.0,,0,0,1500000,1500000,0,0,0,ok,,
608,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,16,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,18913,True,32,659,0,0,0,0,0.0,,0,0,1600000,1600000,0,0,0,ok,,
609,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,17,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,19604,True,22,41,0,0,0,0,0.0,,0,0,1700000,1700000,0,0,0,ok,,
610,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,18,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,19667,True,310,2482,0,0,0,0,0.0,,0,0,1800000,1800000,0,0,0,ok,,
611,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,19,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,22459,True,2178,39,0,0,0,0,0.0,,0,0,1900000,1900000,0,0,0,ok,,
612,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,20,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,24676,True,310,48,0,0,0,0,0.0,,0,0,2000000,2000000,0,0,0,ok,,
613,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,21,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,25034,True,32,259,0,0,0,0,0.0,,0,0,2100000,2100000,0,0,0,ok,,
614,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,22,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,25325,True,3066,48,0,0,0,0,0.0,,0,0,2200000,2200000,0,0,0,ok,,
615,,,,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,23,luozhouyang__python-string-similarity.115acaac.func_pm_remove_cond__gch4emzr.zdndyajb,28439,True,11,14,0,0,0,0,0.0,,0,0,2300000,2300000,0,0,0,ok,,
616,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,0,swe_smith_system_prompt,924,True,544,95,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
617,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,1,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,1563,True,15181,79,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
618,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,2,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,16823,True,3890,46,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
619,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,3,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,20759,True,1466,84,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
620,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,4,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,22309,True,318,68,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
621,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,5,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,22695,True,129,373,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
622,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,6,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,23197,True,20,36,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
623,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,7,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,23253,True,63,70,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
624,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,8,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,23386,True,220,45,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
625,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,9,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,23651,True,18,48,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
626,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,10,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,23717,True,25,116,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
627,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,11,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,23858,True,127,33,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
628,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,12,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,24018,True,70,535,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
629,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,13,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,24623,True,435,56,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
630,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,14,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,25114,True,54,1078,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
631,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,15,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,26246,True,19,35,0,0,0,0,0.0,,0,0,1500000,1500000,0,0,0,ok,,
632,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,16,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,26300,True,99,31,0,0,0,0,0.0,,0,0,1600000,1600000,0,0,0,ok,,
633,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,17,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,26430,True,2118,44,0,0,0,0,0.0,,0,0,1700000,1700000,0,0,0,ok,,
634,,,,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,18,conan-io__conan.86f29e13.pr_12752.jhdjfm3r,28592,True,11,8,0,0,0,0,0.0,,0,0,1800000,1800000,0,0,0,ok,,
635,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,0,swe_smith_system_prompt,924,True,551,113,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
636,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,1,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,1588,True,289,64,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
637,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,2,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,1941,True,58,65,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
638,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,3,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,2064,True,2704,75,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
639,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,4,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,4843,True,217,123,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
640,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,5,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,5183,True,207,260,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
641,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,6,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,5650,True,18,35,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
642,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,7,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,5703,True,35,347,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
643,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,8,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,6085,True,378,54,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
644,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,9,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,6517,True,41,475,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
645,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,10,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,7033,True,18,33,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
646,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,11,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,7084,True,93,336,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
647,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,12,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,7513,True,19,33,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
648,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,13,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,7565,True,77,31,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
649,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,14,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,7673,True,1696,48,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
650,,,,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,15,marshmallow-code__apispec.8b421526.func_pm_ctrl_shuffle__smncs4i8.myobw605,9417,True,11,14,0,0,0,0,0.0,,0,0,1500000,1500000,0,0,0,ok,,
651,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,0,swe_smith_system_prompt,924,True,548,116,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
652,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,1,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,1588,True,26,59,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
653,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,2,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,1673,True,3075,72,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
654,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,3,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,4820,True,15,45,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
655,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,4,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,4880,True,3484,199,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
656,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,5,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,8563,True,19,36,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
657,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,6,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,8618,True,75,559,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
658,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,7,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,9252,True,573,47,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
659,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,8,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,9872,True,78,690,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
660,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,9,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,10640,True,794,33,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
661,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,10,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,11467,True,308,745,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
662,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,11,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,12520,True,837,42,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
663,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,12,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,13399,True,327,347,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
664,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,13,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,14073,True,123,43,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
665,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,14,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,14239,True,757,321,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
666,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,15,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,15317,True,121,1012,0,0,0,0,0.0,,0,0,1500000,1500000,0,0,0,ok,,
667,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,16,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,16450,True,534,220,0,0,0,0,0.0,,0,0,1600000,1600000,0,0,0,ok,,
668,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,17,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,17204,True,18,33,0,0,0,0,0.0,,0,0,1700000,1700000,0,0,0,ok,,
669,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,18,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,17255,True,107,873,0,0,0,0,0.0,,0,0,1800000,1800000,0,0,0,ok,,
670,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,19,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,18235,True,843,46,0,0,0,0,0.0,,0,0,1900000,1900000,0,0,0,ok,,
671,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,20,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,19124,True,430,450,0,0,0,0,0.0,,0,0,2000000,2000000,0,0,0,ok,,
672,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,21,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,20004,True,21,35,0,0,0,0,0.0,,0,0,2100000,2100000,0,0,0,ok,,
673,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,22,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,20060,True,306,220,0,0,0,0,0.0,,0,0,2200000,2200000,0,0,0,ok,,
674,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,23,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,20586,True,30189,49,0,0,0,0,0.0,,0,0,2300000,2300000,0,0,0,ok,,
675,,,,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,24,scrapy__scrapy.35212ec5.lm_rewrite__0x23rybz.x90to3jr,50824,True,11,15,0,0,0,0,0.0,,0,0,2400000,2400000,0,0,0,ok,,
676,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,0,swe_smith_system_prompt,924,True,852,68,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
677,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,1,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,1844,True,15,62,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
678,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,2,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,1921,True,5271,393,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
679,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,3,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,7585,True,20,37,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
680,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,4,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,7642,True,95,958,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
681,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,5,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,8695,True,1019,308,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
682,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,6,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,10022,True,428,42,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
683,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,7,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,10492,True,113,1230,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
684,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,8,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,11835,True,18,32,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
685,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,9,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,11885,True,622,536,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
686,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,10,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,13043,True,583,361,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
687,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,11,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,13987,True,440,34,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
688,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,12,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,14461,True,646,657,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
689,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,13,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,15764,True,18,33,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
690,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,14,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,15815,True,375,115,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
691,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,15,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,16305,True,4086,49,0,0,0,0,0.0,,0,0,1500000,1500000,0,0,0,ok,,
692,,,,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,16,dask__dask.5f61e423.lm_rewrite__wf7wp5ae.z8nktsty,20440,True,11,14,0,0,0,0,0.0,,0,0,1600000,1600000,0,0,0,ok,,
693,,,,chardet__chardet.9630f238.158.l9fqji36,0,swe_smith_system_prompt,924,True,612,77,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
694,,,,chardet__chardet.9630f238.158.l9fqji36,1,chardet__chardet.9630f238.158.l9fqji36,1613,True,33,56,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
695,,,,chardet__chardet.9630f238.158.l9fqji36,2,chardet__chardet.9630f238.158.l9fqji36,1702,True,4023,408,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
